source,retailer,product_id,product_name,rating,submission_time,user_nickname,review_text,price
bazaarvoice,sephora_ca,P381030,Clinique Dramatically Different Moisturizing Lotion+,5,2025-04-08 17:04:01+00:00,royalish,"Spectacular! Give me 14 of them! This milky-like texture is formulated with Pure Urea to boost hydration, Pure Glycerin to bind and retain moisture and 3 Pro-Lipids that helps supports the skin barrier. My skin was feeling extra moisturized when applying this cream to my skin. It absorbs nicely once working it into your skin. I love that it's fragrance-free and doesn't feel heavy on my skin. It left a beautiful natural glow, leaving my skin feeling silky and look very healthy. 

I received this product for free from @topbox for testing and review purposes",42 CAD
bazaarvoice,sephora_ca,P381030,Clinique Dramatically Different Moisturizing Lotion+,5,2025-04-08 13:02:56+00:00,abirnassal,"J'ai tester ce produit il y a très longtemps et je l'ai redecouvert, une très bonne crème, très hydratante",42 CAD
bazaarvoice,sephora_ca,P381030,Clinique Dramatically Different Moisturizing Lotion+,4,2025-04-08 12:55:05+00:00,AGlowGetter,"Overall, I'm really impressed with Clinique's Dramatically Different Moisturizing Lotion+. If you're looking for a reliable, gentle moisturizer that delivers results, I highly recommend giving this one a try.",42 CAD
bazaarvoice,sephora_ca,P381030,Clinique Dramatically Different Moisturizing Lotion+,4,2025-04-07 15:39:55+00:00,callmepattty,"I received this product for free from Topbox Marketing for testing and review purposes.I've been using this lotion on my face for the past two weeks.i normally use it in the morning right after I shower. I like the consistency of the lotion, it is not thick nor is it too light. It goes on easily and does not leave your face greasy. My face feels moisturized for the whole day and I don't need to reapply throughout the day. The scent is light and barely noticeable. I like this because I don't like products with strong scents.",42 CAD
bazaarvoice,sephora_ca,P381030,Clinique Dramatically Different Moisturizing Lotion+,2,2025-04-05 20:41:24+00:00,NoeliaC861,I’ve used Clinique for years and loved the different products but this one just does not work for me. It feels like a cheap moisturizer and leaves me dry.,42 CAD
bazaarvoice,sephora_ca,P381030,Clinique Dramatically Different Moisturizing Lotion+,5,2025-04-05 00:21:14+00:00,simer120,"I’ve been using the Clinique Moisture Surge 100H Auto-Replenishing Hydrator for a few months now, and it’s honestly one of the best moisturizers I’ve tried. The gel-cream texture is super lightweight, non-greasy, and absorbs really quickly into the skin, which is perfect for my combination skin type.

It provides a solid boost of hydration that lasts all day, and my skin feels plumper and more refreshed after each use. I also love that it doesn’t have a strong fragrance, which is great for sensitive skin.

The only reason I’m giving it 4 stars instead of 5 is the price — it’s a bit on the expensive side. But overall, it’s worth it if you’re looking for a reliable, hydrating moisturizer that feels luxurious and really works.",42 CAD
bazaarvoice,sephora_ca,P381030,Clinique Dramatically Different Moisturizing Lotion+,5,2025-04-04 20:48:26+00:00,scientifik,"There is a reason why the Clinique Dramatically Different Moisturizing Lotion has been a fan favourite for so many years, and it's because it works! I have been testing this moisturizer for the past 2 weeks. I use one pump, twice a day, on clean skin. I noticed my skin looks and feels smooth and plump all day. It wears well under makeup too.",42 CAD
bazaarvoice,sephora_ca,P381030,Clinique Dramatically Different Moisturizing Lotion+,1,2025-04-04 06:32:58+00:00,Natskin123,"Overrated, cheap plastic bottle, smells like tires. Do not buy if you have skin on the dryer side. I live in west coast, which has mild summers and winters and this moisturizer was INEFFECTIVE during BOTH seasons. Somehow it brought out fine lines I didn’t know I had.",42 CAD
bazaarvoice,sephora_ca,P381030,Clinique Dramatically Different Moisturizing Lotion+,5,2025-04-03 22:20:57+00:00,KistyCakes,"Hydrating my skin has always been my skincare mantra, but ever since moving to Canada, my skin’s been drier than usual. I’ve been adding more hydration to my routine, and the Clinique Dramatically Different Moisturizing Lotion+ has been a lovely addition.

I’ve been using it for a while now, and the first thing I noticed is how lightweight it feels. My skin absorbs it quickly, and thanks to its science magic (dermatologist-tested, fragrance-free, allergy-tested, and non-acnegenic), I haven’t had any breakouts.

Not to be confused with the Gel or Jelly, the Lotion+ is made for dry to very dry skin. While I haven’t seen any major changes, it does keep my skin hydrated and comfortable. I use it in the morning before sunscreen and again at night as the last step in my routine. It’s gentle, simple, and it works.

I received this product for free from Topbox Marketing for testing and review purposes.",42 CAD
bazaarvoice,sephora_ca,P381030,Clinique Dramatically Different Moisturizing Lotion+,5,2025-04-03 18:21:10+00:00,marilefebvre,"J'adore le format, avec la pompe, il est facile à utiliser. La crème est douce et agréable sur la peau. Je l'ai utiliser matin et soir durant plusieurs jours et ma peau réagit bien. J'ai reçu ce produit gratuitement de topbox marketing pour le tester et faire un commentaire.",42 CAD
bazaarvoice,sephora_ca,P381030,Clinique Dramatically Different Moisturizing Lotion+,4,2025-04-03 18:03:44+00:00,lisahx,"i haven't used anything by Clinique in years and when i got the opportunity to try this, i didn't have high hopes as i haven't found their products useful in the past. however, i was pleasantly surprised as the product was extremely hydrating but did not leave my skin feeling slick or greasy. this winter has been particularly harsh on my skin and has been very very dry so this was just the hydration my skin needed. my face looked dewy and has been that way ever since! I received this product for free from Topbox Marketing for testing and review purposes, however all opinions are my own!",42 CAD
bazaarvoice,sephora_ca,P381030,Clinique Dramatically Different Moisturizing Lotion+,4,2025-04-03 17:26:28+00:00,samalcov,"I received this product for free from Topbox Marketing for testing and review purposes.

Beautiful lightweight cream. It applies smoothly and absorbs quickly. Non-greasy finish. Silky smooth texture. Worked great at hydrating my combination skin. It pairs well with other products as it doesn't have any of its own additives.",42 CAD
bazaarvoice,sephora_ca,P381030,Clinique Dramatically Different Moisturizing Lotion+,5,2025-04-03 15:04:14+00:00,Precious03,"Every morning, I make it a point to apply this underneath my tinted sunscreen—it’s become an essential part of my routine! And at bedtime, I love incorporating it into my skincare regimen. It truly elevates my nightly ritual!",42 CAD
bazaarvoice,sephora_ca,P381030,Clinique Dramatically Different Moisturizing Lotion+,4,2025-04-03 12:42:14+00:00,Loulou304ever,I received this product for free from Topbox Marketing for testing and review purposes and I found this moisturizer make a huge difference throughout the dry winters. My skin is so soft and I experienced no dryness or flakiness over the last month by,42 CAD
bazaarvoice,sephora_ca,P381030,Clinique Dramatically Different Moisturizing Lotion+,5,2025-04-03 07:42:56+00:00,moonraye,"I enjoyed using this product I used it day time and night before bed.  Its really silky and absorbes fast no greasy feeling.  I really like that its in a pump container makes it easier to control amount, only need a little amount to cover face and neck. It leaves my skin soft smooth Looking more hydrated  I received this product for free from Topbox Marketing for testing and review purposes.",42 CAD
bazaarvoice,sephora_ca,P381030,Clinique Dramatically Different Moisturizing Lotion+,4,2025-04-03 04:44:25+00:00,Beautrient,"Review based on use for 2 plus weeks - I have a combination skin more on the oily side and I just loved the drama added to my skin from very first application of Clinique - Dramatically different Moisturising lotion.

It makes the skin look clear reduces blemish and gives a natural glowing look. 1 pump is enough to cover the face. It is light weight and fragrance free. Makes my skin look healthy and nourished.

This is now part of my skincare essentials for daily routine and I would restock it specially for winters.

I received this product for free from Topbox Marketing for testing and review purposes",42 CAD
bazaarvoice,sephora_ca,P381030,Clinique Dramatically Different Moisturizing Lotion+,4,2025-04-03 04:28:54+00:00,PaigeCoulter,"Love Love Love this moisturizer!!! It has amazing ingredients, absolutely no fragrance, and melts beautifully into the skin! I love wearing this underneath makeup and morning/night, it really is a tried and true favourite for a reason! I highly recommend ditching the extravagant packaging and fun names for a product like this one that actually works! I received this product for free from Topbox Marketing for testing and review purposes.",42 CAD
bazaarvoice,sephora_ca,P381030,Clinique Dramatically Different Moisturizing Lotion+,5,2025-04-03 04:26:56+00:00,SilkyC,"This product is absolutely wonderful. I've never had a product feel so light on my face. it absorbs very quickly and there's absolutely zero to little scent as well. highly recommend to those that are trying to add more moisture to their skin, especially into their face routine.",42 CAD
bazaarvoice,sephora_ca,P381030,Clinique Dramatically Different Moisturizing Lotion+,4,2025-04-03 04:14:39+00:00,fwctt,"I love this moisturizer! It works great on my sensitive skin. It actually reduced my skin texture (little bumps across my forehead) after a few days of use. And I was using a gentle moisturizer previously. A little goes a long way too, two pumps for my face and neck! Which considering the price I’m glad it will last me a while. 

I received this product for free from Topbox Marketing for testing and review purposes.",42 CAD
bazaarvoice,sephora_ca,P381030,Clinique Dramatically Different Moisturizing Lotion+,4,2025-04-03 04:14:20+00:00,mskringy,"It’s a reliable, no-frills moisturizer that works well for everyday use, especially if you have normal to slightly dry skin. However, if you're looking for something deeply nourishing or with anti-aging benefits, you may want to pair it with a richer cream or a hydrating serum. I received this product for free from Topbox Marketing for testing and review purposes.",42 CAD
bazaarvoice,sephora_ca,P381030,Clinique Dramatically Different Moisturizing Lotion+,4,2025-04-03 03:49:38+00:00,hannanak,"I received this product for free from Top Box Marketing in exchange for my honest review.

The Clinique Dramatically Different Moisturizing Lotion is a great lightweight moisturizer that keeps my skin feeling soft and hydrated throughout the day. The texture is smooth and absorbs quickly without leaving a greasy residue, making it a perfect base under makeup. It works well for normal to dry skin, providing a healthy glow without feeling too heavy.

However, if you have very dry skin, you might need something more rich, especially during colder months. Also, while it does a great job at basic hydration, it doesn’t have additional skincare benefits like brightening or anti-aging properties.

Overall, it’s a solid everyday moisturizer that does what it promises—keeping skin hydrated and balanced. If you’re looking for a simple, effective lotion that won’t clog pores, this is a great option!",42 CAD
bazaarvoice,sephora_ca,P381030,Clinique Dramatically Different Moisturizing Lotion+,4,2025-04-03 03:23:42+00:00,mrglassbrowns,"Yo, this moisturizer is fire for sensitive skin. l've got that sensitive skin vibe where everything irritates me, but this stuff? Totally chill.
Texture & Feel: It's smooth, lightweight, and doesn't leave you greasy-just soft and hydrated all day.
Hydration: Keeps my skin moisturized without making it oily or too heavy. Feels fresh, not suffocated.
Gentleness: No irritation, no breakouts. It's hypoallergenic and fragrance-free, so no surprises.
Ingredients: Simple, clean, and soothing. No harsh chemicals-just calming stuff like aloe and chamomile.
Final Verdict: This moisturizer is legit. If you've got sensitive skin, this is your new go-to. 10/10
recommend!",42 CAD
bazaarvoice,sephora_ca,P381030,Clinique Dramatically Different Moisturizing Lotion+,3,2025-04-03 03:19:10+00:00,squirellyca,"This product is for people with very dry, dry and dry combination skin concerns. This Dermatologist-developed lotion is Clinique’s #1 face moisturizer. This silky, fast-absorbing moisturizing lotion with pure urea and pure glycerin rapidly strengthen the skin barrier. 

Pure Urea is a humectant that occurs naturally in skin. It helps pull in water and bind moisture to skin to help keep it hydrated and balanced. 

Pure Glycerin is a powerful humectant that supports your skin’s natural moisture barrier by attracting moisture from the air and retaining water in skin to help keep skin hydrated. 

Pro-lipids help support the skin’s natural barrier. 

Dermatologist tested. Non-Acnegenic. Allergy tested. 100% fragrance free. 

This daily face moisturizer delivers 8-hour hydration + soothing moisture for skin in need of comfort. It also replenishes skin’s oil-water balance for healthy skin. It’s skin strengthening formula helps to strengthen the skin’s moisture barrier so more moisture stays in. It is suitable to use as soon as one day post a non-ablative laser procedure. 

Use it all over your face/neck twice daily or where needed. For best results use after cleansing and exfoliating. 

I have been using this moisturizer for a week morning and night and it is just ok. Yes, it does moisturize my dry skin but I have used others that feel and look better on my skin. It does pretty much sink into my skin right away and it gives me a nice glowing look. It is also non-greasy. My favourite part of this moisturizer is it is 100% fragrance free! I truly dislike fragrance in my skincare. It is available at most drugstore’s and other stores with a beauty department. As well as Clinique’s official website. It is also not overly expensive for the amount you get. 

I have tried and use other moisturizers that moisturize my dry skin better and last longer also I get a better glow. I received this product for free from Topbox Marketing for testing and review purposes.",42 CAD
bazaarvoice,sephora_ca,P381030,Clinique Dramatically Different Moisturizing Lotion+,5,2025-04-03 03:16:18+00:00,Amiyabaiju,"I’ve been using Clinique’s Dramatically Different Moisturizing Lotion for a few weeks now, and I absolutely love it! I’ve been applying it both in the morning and at night, and it leaves my skin feeling incredibly soft and hydrated without being greasy. The lotion has a lightweight texture that absorbs quickly, which I really appreciate. The scent is very subtle, which I like as it doesn’t overpower my other skincare products. My skin has felt more nourished and balanced since I started using it, and I’ve noticed fewer dry patches. It’s definitely a staple in my daily skincare routine now!  

I received this product for free from Topbox Marketing for testing and review purposes.",42 CAD
bazaarvoice,sephora_ca,P381030,Clinique Dramatically Different Moisturizing Lotion+,5,2025-04-03 03:12:19+00:00,ViViolettt,"I’ve been looking to try out a new moisturizer recently to “broaden my horizons.” I’ve used other products and moisturizers before from Clinique that have always been fab, and this is yet another Clinique product that certainly does not disappoint. After just one use, my skin was noticeably and felt very hydrated, keeping my skin plump and soft all day long. The value for the amount is great, and you do not need to use a lot! I’ve tried using it for skin prep under makeup as well, and it’s continued to protect my skin without compromising the appearance of my makeup (for reference; i go full coverage, full glam). I would definitely get this again, and add it as a new staple in my skin care routine.

I received this product for free from Topbox Marketing for testing and review purposes.",42 CAD
bazaarvoice,sephora_ca,P381030,Clinique Dramatically Different Moisturizing Lotion+,5,2025-04-03 03:08:42+00:00,Beautyfreakky,"Coming for someone who has a highly reactive skin since 15 years of age, this Clinique dramatically different moisturizing lotion is a holy grail. It has 100% no fragrance, non-acnegenic and dermatologist developed which are some of the reasons why i will be adding it to my daily routine. I received this product for free from Top box Marketing for testing and review purposes.",42 CAD
bazaarvoice,sephora_ca,P381030,Clinique Dramatically Different Moisturizing Lotion+,4,2025-04-03 02:53:09+00:00,juboo85,"This product was surprisingly hydrating without being too oily, considering i have oily skin. It's a great lotion for drier winter weather. I feel like it could be a little too shiny for hot weather for me. I love how lightweight it feels. I would definitely keep it as a staple in my makeup kit. I received this product for free from Topbox Marketing for testing and review purposes.",42 CAD
bazaarvoice,sephora_ca,P381030,Clinique Dramatically Different Moisturizing Lotion+,5,2025-04-03 02:39:13+00:00,nikkig101,"I was hooked the first time I tried the Clinique Dramatically Different Moisturizing Lotion! It hydrated and softened my combination skin. It absorbed quickly into my skin and doesn’t have a strong smell. I wholeheartedly recommend this product!
I received this product for free from Topbox Marketing for testing and review purposes.",42 CAD
bazaarvoice,sephora_ca,P381030,Clinique Dramatically Different Moisturizing Lotion+,5,2025-04-03 02:13:37+00:00,Kkushmere,"Super hydratante, ma peau ultra-sèche reste confortable toute la journée. Je l’utilise aussi comme base de makeup mon fond de teint tient mieux, sans craquer ni marquer. Texture soyeuse, aucun parfum, juste efficace !  Produit reçu gratuitement de Topbox Marketing pour test et avis.",42 CAD
bazaarvoice,sephora_ca,P381030,Clinique Dramatically Different Moisturizing Lotion+,5,2025-04-03 01:51:32+00:00,jotaulakh,"This moisturizer has been a life-saver for my skin! It's fast-absorbing and perfect to wear under makeup. The smooth and silky formula provides all-day hydration and is perfect for dry skin in the winter.
Made with pure urea, pure glycerin, and 3 pro-lipids to help boost hydration, retain moisture, and support skin's natural barrier.
• dermatologist guided solutions.
& allergy tested.
• 100% fragrance free.
I received this product for free from @topbox Marketing for testing and review purposes.",42 CAD
bazaarvoice,sephora_ca,P381030,Clinique Dramatically Different Moisturizing Lotion+,5,2025-04-03 01:46:46+00:00,carlaal,"After a month of using this product, I can say that it never dries out my skin. I combination of dry and normal skin but this one is perfectly doing its job. I had to use like 2 or 3 pumps or so to even feel slightly hydrated. I highly recommend this product for my friends and family.",42 CAD
bazaarvoice,sephora_ca,P381030,Clinique Dramatically Different Moisturizing Lotion+,4,2025-04-03 01:39:27+00:00,rieliving,I love how silky and smooth this hydrating face cream is. This absorbs quickly and evenly. I have used this for 2 weeks And I am loving the results.My skin is hydrated throughout the day and is glowing. I received this product for free from Topbox Marketing for testing and review purposes.,42 CAD
bazaarvoice,sephora_ca,P381030,Clinique Dramatically Different Moisturizing Lotion+,4,2025-04-03 01:38:58+00:00,SheenaMichellex,"Clinique & Topbox sent this full sized bottle of 'Dramatically Different Moisturizing Lotion' to test and review for my honest opinion. 

I absolutely love it. I've been using it on my hands and forearms, and they have never been so smooth feeling, I love that there isn't an overpowering scent it's just right. I would definitely recommend this product to family and friends. 

Dermatologist tested. Non-acnegenic. Allergy tested. 100% fragrance free.",42 CAD
bazaarvoice,sephora_ca,P381030,Clinique Dramatically Different Moisturizing Lotion+,5,2025-04-03 01:09:41+00:00,Momal12,"The perfect mousturizer for dry skin. This has been my best friend in winters, its keeps your skin so hydrated and moisturized. I love it

I received this product for free from Topbox Marketing for testing and review purposes",42 CAD
bazaarvoice,sephora_ca,P381030,Clinique Dramatically Different Moisturizing Lotion+,5,2025-04-03 00:54:46+00:00,sobiiii,"Clinique’s Dramatically Different Moisturizing Lotion+ is a classic for a reason! This lightweight yet deeply hydrating formula keeps my skin soft and balanced all day long. It absorbs beautifully without feeling greasy, making it perfect for daily use. If you have dry to combination skin, this is a solid go-to for maintaining a healthy moisture barrier. Plus, the pump packaging is super convenient! Have you tried this cult-favorite?  
I received this product for free from topbox marketing for testing and review purposes.",42 CAD
bazaarvoice,sephora_ca,P381030,Clinique Dramatically Different Moisturizing Lotion+,5,2025-04-03 00:52:52+00:00,rachealgarchins,Clinique Dramatically Different Moisturizing Lotion+for Barrier Repair has extremely drastic results.This lotion is the perfect solution for repairing my very dry skin. With pure glycerin and pure uurea this combination is highly effective to maintain moisture retention and intensifies hydration. There was noticable changes with my face and neck after one use. It corrected my uneven skin tone and revived my dull skin. Completely softening my rough skin. My neck is supple and radiant. A lotion that has a majestic shine when I dab it on. With 24 hour dewiness. And when I smooth it into my skin it has a white cast. After I rub it in well it melts into my skin. This moisturizing effect prevents my skin from further water loss. Continuously renewing my skin and diminishing all signs of aging. I received this product for free from Topbox Marketing for testing and review purposes.,42 CAD
bazaarvoice,sephora_ca,P381030,Clinique Dramatically Different Moisturizing Lotion+,5,2025-04-03 00:36:49+00:00,beautytips2000,"Thanks to @Clinique & @Topbox I had the opportunity to experience this Dramatically Different Moisturizing Lotion+ for myself, and my very dry skin drinks it up! It significantly improves the look and feel of my dry skin & I'm absolutely loving it! 

I've been using this twice a day on my face & neck area after cleansing for about a week & I love how silky my skin feels! It's a lightweight, creamy formula that absorbs quickly leaving a veil of softness that I love! It's genuinely fragrance free & gives me the softening look and feel I crave from a moisturizer. My skin looks smoother and is so hydrated & nourished it bounces back to the touch! Definitely Dramatically Different! This one is a winner for me 💯‼️

Thank you @Clinique & @topbox for the chance to discover this face moisturizer! It's now the favourite part of my skincare routine! Love it 💯‼️

𝑰 𝒓𝒆𝒄𝒆𝒊𝒗𝒆𝒅 𝒕𝒉𝒊𝒔 𝒑𝒓𝒐𝒅𝒖𝒄𝒕 𝒇𝒐𝒓 𝒇𝒓𝒆𝒆 𝒇𝒓𝒐𝒎 𝑻𝒐𝒑𝒃𝒐𝒙 𝑴𝒂𝒓𝒌𝒆𝒕𝒊𝒏𝒈 𝒇𝒐𝒓 𝒕𝒆𝒔𝒕𝒊𝒏𝒈 & 𝒓𝒆𝒗𝒊𝒆𝒘 𝒑𝒖𝒓𝒑𝒐𝒔𝒆𝒔",42 CAD
bazaarvoice,sephora_ca,P381030,Clinique Dramatically Different Moisturizing Lotion+,4,2025-04-03 00:08:49+00:00,blissinlace,The moisturizer is light and absorbs into the skin really quickly. It keeps it moisturized and it’s great for daily use. It doesn’t have a smell and the bottle size is great for the price. I received this product for free from Topbox Marketing for testing and review purposes.,42 CAD
bazaarvoice,sephora_ca,P381030,Clinique Dramatically Different Moisturizing Lotion+,2,2025-04-03 00:05:38+00:00,suj95,"After a few weeks of using this moisturizer I noticed that my skin felt more textured, dry, and patchy, compared to how my skin normally feels with my daily routine. On clean skin, I didn’t feel as hydrated as I normally do. Under makeup, I noticed that my typical base did not interact well with this. 

I’ve seen lots of positive reviews on this but I think I’m in the minority when I say this moisturizer just didn’t work for me. 

I received this product for free from Topbox Marketing for testing and review purposes.",42 CAD
bazaarvoice,sephora_ca,P381030,Clinique Dramatically Different Moisturizing Lotion+,5,2025-04-03 00:03:08+00:00,Palika,Amazing product. So smooth on skin. Loved the texture,42 CAD
bazaarvoice,sephora_ca,P381030,Clinique Dramatically Different Moisturizing Lotion+,5,2025-04-02 23:44:06+00:00,sheriselp,Love this product! It’s a must have for your skin care routine. Unscented which is perfect for sensitive skin. Absorbs well and non greasy.,42 CAD
bazaarvoice,sephora_ca,P381030,Clinique Dramatically Different Moisturizing Lotion+,4,2025-04-02 23:19:51+00:00,mtlgirl2023,"It goes on smooth and blends in nicely. Has a light scent, not overwhelming. Light weight and moisturizing. Not greasy. Definitely plan on purchasing the other skin care that goes with this.
I received this product for free from Topbox Marketing for testing and review purposes.",42 CAD
bazaarvoice,sephora_ca,P381030,Clinique Dramatically Different Moisturizing Lotion+,5,2025-04-02 22:55:37+00:00,Raeanne7,"Been using this for a week now at night and am impressed. It leaves my skin feeling fresh while hydrated. It does not leave me feeling greasy which I really like. I have noticed my skin looking more clear and a bit brighter as well which I was not expecting!!
I received this product for free from Topbox Marketing for testing and review purposes.",42 CAD
bazaarvoice,sephora_ca,P381030,Clinique Dramatically Different Moisturizing Lotion+,4,2025-04-02 22:43:23+00:00,theglossthing,"This moisturizer is light, fast-absorbing, and very hydrating. It makes my skin feel soft, smooth, and healthy without feeling greasy. A great choice for daily use! I received this product for free from Topbox Marketing for testing and review purposes.",42 CAD
bazaarvoice,sephora_ca,P381030,Clinique Dramatically Different Moisturizing Lotion+,3,2025-04-02 22:37:34+00:00,raupar3307,"I received this product for free from Topbox Marketing for testing and review purposes. This moisturizer provides instant hydration to my skin but it didn’t keep my skin hydrated for long. It has good smell. I user it for couple of weeks but did not notice any visible difference. Also, it did not break out on my skin. Overall not that impressive to use it as my daily moisturizer.",42 CAD
bazaarvoice,sephora_ca,P381030,Clinique Dramatically Different Moisturizing Lotion+,4,2025-04-02 22:34:02+00:00,theglossthingg,"This moisturizer is light, fast-absorbing, and very hydrating. It makes my skin feel soft, smooth, and healthy without feeling greasy. A great choice for daily use!",42 CAD
bazaarvoice,sephora_ca,P381030,Clinique Dramatically Different Moisturizing Lotion+,5,2025-04-02 22:27:04+00:00,JerushaC,"I received this product for free from Topbox Marketing for testing and review purposes but I've used different iterations of this moisturizer for years. I remember first trying it as a part of Clinique's suggested skincare routine when I was much younger and now that my skin is more mature and dehydrated, I wasn't sure that this would work the same. This formula claims to repair the skin barrier which really intrigued me. it definitely hydrates without leaving a greasy feeling as it quickly absorbs into the skin. I usually have to put on a thick layer of moisturizer for it to last me throughout the day but I did not need to do that with this one. There were no dry patches that appeared and my skin didn't feel uncomfortable tight with wear time. This formula is also fragrance free so it doesn't irritate my sensitive skin.",42 CAD
bazaarvoice,sephora_ca,P381030,Clinique Dramatically Different Moisturizing Lotion+,4,2025-04-02 22:19:56+00:00,NatTalks,"I've been using Clinique's Dramatically Different Moisturizing Lotion+™ for some time now, and overall, it's a great everyday moisturizer, especially for those with normal to dry skin. It has a lightweight, silky texture that absorbs quickly without leaving a greasy or heavy residue. My skin feels soft, smooth, and nourished after application, and I appreciate that it layers well under makeup without pilling.

One of the standout aspects of this moisturizer is its barrier-repairing properties. With continued use, I’ve noticed my skin feeling more resilient and balanced, which is a huge plus, especially in harsher weather conditions. I also love that it’s fragrance-free and suitable for sensitive skin—no irritation or breakouts, which is sometimes a concern with richer creams.

That being said, while it does a good job of maintaining hydration throughout the day, I find that it’s not quite rich enough for extremely dry skin, especially in the winter months. If my skin is feeling extra parched, I usually have to layer it with a more intensive moisturizer or a hydrating serum to get the level of moisture I need.

Overall, this is a reliable, dermatologist-developed moisturizer that delivers consistent results. It’s a great staple for daily skincare routines, but if you're looking for deep, long-lasting hydration, you may need something a bit richer. Still, it's a solid choice for keeping the skin balanced and healthy!

Note: I received this product for free from Topbox Marketing for testing and review purposes.",42 CAD
bazaarvoice,sephora_ca,P381030,Clinique Dramatically Different Moisturizing Lotion+,3,2025-04-02 22:18:30+00:00,Rau3107,"I have been using this product from past few weeks, it does provide some instant hydration to my skin but it does not keep my skin hydrated for long. It did not break out my skin though. Overall, I would not recommend this for very dry skin.",42 CAD
bazaarvoice,sephora_ca,P381030,Clinique Dramatically Different Moisturizing Lotion+,5,2025-04-02 22:09:52+00:00,Katelyn769,I love this moisturizer. It makes my skin look so nice and dewy. It works great under makeup and leaves my skin feeling so silky smooth. I would definitely purchase in the future.  I received this product for free from Topbox Marketing for testing and review purposes.,42 CAD
bazaarvoice,sephora_ca,P381030,Clinique Dramatically Different Moisturizing Lotion+,5,2025-04-02 21:51:33+00:00,minh981205,"I have combination skin that can het quite dry around my cheeks during colder months but this lotion really helps balance things out. The texture is lightweight and absorbs quickly without leaving any residue, which is a huge plus for me. My skin feels soft and hydrated throughout the day, and it layers well unfer makeup without pilling.  

I received this product for free from Topbox Marketing for testing and review purposes.",42 CAD
bazaarvoice,sephora_ca,P381030,Clinique Dramatically Different Moisturizing Lotion+,5,2025-04-02 21:38:42+00:00,ruvansaff,"If you have dry skin, Clinique's Dramatically Different Moisturizing Lotion+ can be a solid everyday moisturizer, especially if you like something simple and lightweight.
This moisturizer is smooth, lightweight, and silky. It spreads easily and doesn't feel heavy.
It absorbs well but leaves a soft, slightly dewy finish. It provides long-lasting hydration without feeling greasy. It works well under makeup.
I received this product for free from Topbox Marketing for testing and review purposes.",42 CAD
bazaarvoice,sephora_ca,P381030,Clinique Dramatically Different Moisturizing Lotion+,5,2025-04-02 20:27:23+00:00,reneesmith,"Thank you to Top Box for gifting me this product for testing and review purposes. I have loved this moisturizer for years. I have dry , mature, reactive skin. This works great! It is very hydrating , gentle on the skin. A timeless classic!",42 CAD
bazaarvoice,sephora_ca,P381030,Clinique Dramatically Different Moisturizing Lotion+,5,2025-04-02 20:11:49+00:00,mevve,"I’ve been trying this Moisturizing lotion from Clinique for about 3 weeks now and it become a must have for me. My skin has a better texture, very soft, feels hydrated and healthier without being sticky, witch is very important to me. 100% fragrance free so no more red spot on my sensitive skin. 
I received this product for free from Topbox Marketing for testing and review purposes.",42 CAD
bazaarvoice,sephora_ca,P381030,Clinique Dramatically Different Moisturizing Lotion+,5,2025-04-02 19:42:33+00:00,Claddagh8,"Clinique Dramatically Different Moisturizing Lotion + 

I was chuffed to have the opportunity to test and review the Clinique Dramatically Different Moisturizing Lotion + for Barrier Repair. 

You will notice a slightly perceptible scent that instantly dissipates after absorption. The creamy lotion is cool and refreshing. Your skin feels pampered as the moisturizing lotion penetrates with ease and is immediately absorbed. I noticed that you do not need a lot of this lotion to obtain positive results. The velvety soft smoothness is pleasurable. A lightweight formula dries to a flawless finish with no greasy or tacky residue. 


My skin feels deeply hydrated and moisturized all day long. The overall suppleness with a radiant glow is a boost of self-esteem. Skin indulgence after a harsh winter is a delightful luxury. My face is spring weather. I owe it all to the brilliant Clinique Dramatically Different Moisturizing Lotion + for Barrier Repair.

I suggest that you purchase a bottle and see what this Clinique skincare gem can do for you. You will appreciate the thirst -quenching benefits that offer healthy looking skin.

You will think highly of the fact that this face skincare product is 100% #fragrancefree, #parabenfree, #phthalatefree and allergy tested. 

I received this product for free from Topbox Marketing for testing and review purposes.

Thank you @topbox and @clinique for gifting me this skincare lotion! 

#free #freeproduct #gotitfree #productreview #productreviewer #topbox #topboxcircle #clinique #cliniquecanada #cliniqueskincare #skincare",42 CAD
bazaarvoice,sephora_ca,P381030,Clinique Dramatically Different Moisturizing Lotion+,5,2025-04-02 19:28:39+00:00,melbelle2222222,"This moisturizer is exactly what my skin needs to stay hydrated and plump feeling throughout the day. It applies super easily and doesn't have a greasy finish which is something that is really important to me. During the day my skin remains hydrated and dewy feeling meaning that I don't experience dryness like some other moisturizers. Since it's fragrance free, it also works great with my sensitive skin.

I received this product for free from Topbox Marketing for testing and review purposes.",42 CAD
bazaarvoice,sephora_ca,P381030,Clinique Dramatically Different Moisturizing Lotion+,5,2025-04-02 17:29:28+00:00,momo2300,"This moisturizing lotion is creamy, soft, and pleasant texture. Does not stick to the skin and melts instantly onto the face. The pump is very practical and of a suitable capacity, can be taken everywhere. It is perfectly suited for very dry to dry and combination skin as well. My skin regains its radiance, I wasn't expecting this amazing changes in one week only.
Guaranteed effects.
In addition, the Clinique dramatically different is 100%frangrance free and allergy tested. The ingredients are well-composed. I recommend this product for its quality, comfort, speed of effectiveness, and treatment time.
I received this product for free from Topbox Marketing for testing and review purposes.",42 CAD
