source,retailer,product_id,product_name,rating,submission_time,user_nickname,review_text,price
powerreviews,ulta_us,pimprod2030141,NARS Light Reflecting Foundation,5,2025-08-03 07:18:11.624000+00:00,Brittany,Ive been using this foundation for years not and nothing compares.,54 USD
powerreviews,ulta_us,pimprod2030141,NARS Light Reflecting Foundation,4,2025-07-29 16:59:36.940000+00:00,Lizzie,"Great color match for my skin, love the thinner texture, gives medium to full coverage and doesn't look heavy or cakey on my skin",54 USD
powerreviews,ulta_us,pimprod2030141,NARS Light Reflecting Foundation,5,2025-07-25 18:57:24.705000+00:00,Yolanda,"Foundation is beautiful on my skin, one of the best colour matches ever, like it was made exactly for my skin. Very natural appearance, covers slight imperfections even with a light application. Very comfortable on skin even in the ungodly heat of summer.",54 USD
powerreviews,ulta_us,pimprod2030141,NARS Light Reflecting Foundation,5,2025-07-25 00:19:09.489000+00:00,Shy,"FINALLY a perfect color match for my pale skin!
Hydrating, but not in a heavy way!",54 USD
powerreviews,ulta_us,pimprod2030141,NARS Light Reflecting Foundation,5,2025-07-19 15:32:19.800000+00:00,Sarah,It's been such a journey finding a formula and shade that works for me. I'm absolutely in love with this foundation and its build-ability and find myself doing my make up more often because of it,54 USD
powerreviews,ulta_us,pimprod2030141,NARS Light Reflecting Foundation,5,2025-07-17 20:59:58.247000+00:00,Donna,a great foundation,54 USD
powerreviews,ulta_us,pimprod2030141,NARS Light Reflecting Foundation,5,2025-07-17 03:48:57.800000+00:00,jackie,This is my favorite foundation! Definitely worth your money. I have dry skin and this foundation hydrates while not leaving too much of a dewy finish. Would recommend!!,54 USD
powerreviews,ulta_us,pimprod2030141,NARS Light Reflecting Foundation,4,2025-07-11 15:21:54.289000+00:00,Rebeca,"Its truly a beautiful foundation, very light weight however it does not cover my acne scars 😩 ive tried to built it up as well. Unfortunately will be returning for aomething more full coverage!",54 USD
powerreviews,ulta_us,pimprod2030141,NARS Light Reflecting Foundation,5,2025-07-10 18:17:08.081000+00:00,Julie,"This brand was recommended to me by a sales clerk and I love it. Some foundations are heavy and actually accentuate fine lines, but this one is lightweight and doesn't sit or cake in any creases or lines. Great for mature skin.",54 USD
powerreviews,ulta_us,pimprod2030141,NARS Light Reflecting Foundation,2,2025-07-10 04:19:05.783000+00:00,Anna,I really wanted to like this foundation but it melts super easily even with lots of setting spray. I have normal-oily skin and it is summer now but it just does not stay on well. It initially does blend nice and is lightweight though.,54 USD
powerreviews,ulta_us,pimprod2030141,NARS Light Reflecting Foundation,5,2025-07-08 16:15:21.176000+00:00,LindaB,"This is the only foundation that I have found that does not separate.  I have spent a small fortune trying to find a foundation  that works for me only to be disappointed so many times. I like the fact that this is not drying. It has a slight dewy finish, but not too much. I have almost used an entire bottle. I will purchase again.",54 USD
powerreviews,ulta_us,pimprod2030141,NARS Light Reflecting Foundation,4,2025-07-07 21:13:37.650000+00:00,Morgan,"When I tell you shade Yulong is the perfect shade for the pale girls who are more neutral but a little pink omg. Ive never had a better foundation match ever and the finish is so skinlike plus it has skincare benefits like okay girl! Only thing i dislike is how tight fitting the cap is, makes me worried im going to accidentally throw it or something trying to get it off lol",54 USD
powerreviews,ulta_us,pimprod2030141,NARS Light Reflecting Foundation,5,2025-07-07 16:31:26.760000+00:00,ccchantelle24,"I rarely write reviews unless absolutely needed and this one gets it. This makes my skin look amazing and I love the fact it has skincare helping ingredients. A little goes along way and the bottle is a good size,  however the pump just kinda gives too much so be careful. my skin looks luminous but like my skin not makeup just in love! fingers are the best to apply. A brush is ok and sponge works great too but I feel the hand does a better job since its so liquidy.",54 USD
powerreviews,ulta_us,pimprod2030141,NARS Light Reflecting Foundation,5,2025-06-28 12:59:42.083000+00:00,Dia,Good coverage & good for summer.,54 USD
powerreviews,ulta_us,pimprod2030141,NARS Light Reflecting Foundation,3,2025-06-27 22:22:52.043000+00:00,Kelsey,"I have mixed feelings about this product. I initially tried it because I am very pale and was having a hard time finding the right shade in my previous brand. This brand had a shade that seemed good for me. I use a brush to apply it. It goes on smooth and is a great match for my tone. However, I find it very expensive for how long it lasts and I don't even wear makeup everyday. I like the pump top but when it gets low, it is almost impossible to get everything out of the bottle. I even bought one of the little tools to help get out all of the product but the shape of this bottle makes it so difficult to get it all out even with the little tool. I find myself using a cheaper brand (that isn't even the right color) if I'm just slumming around town as I don't want to waste the expensive makeup for a random day.",54 USD
powerreviews,ulta_us,pimprod2030141,NARS Light Reflecting Foundation,5,2025-06-26 15:23:58.244000+00:00,Abby,Needed a light weight foundation for the summer. My normal foundation is Estée Lauder Double Wear but it always feels too heavy for the summer months. This Nars foundation is the perfect medium coverage that feels pretty light on the skin. I do have normal to oily skin so I have to set with powder and use setting spray to make it last all day without feeling oily.,54 USD
powerreviews,ulta_us,pimprod2030141,NARS Light Reflecting Foundation,5,2025-06-25 16:08:34.430000+00:00,Crystal,"I love this foundation so much! The color, the glow, everything is flawless! I hope they never discontinue this!",54 USD
powerreviews,ulta_us,pimprod2030141,NARS Light Reflecting Foundation,5,2025-06-17 19:40:47.390000+00:00,,It's light and feels good on my skin,54 USD
powerreviews,ulta_us,pimprod2030141,NARS Light Reflecting Foundation,4,2025-06-13 21:57:20.039000+00:00,TL,"Such a great foundation, however; the worst pump EVER! Its gets stuck or splash everywhere. I dont know how many stains on my clothes I have from the pump. Come on Nars, its a simple fix!",54 USD
powerreviews,ulta_us,pimprod2030141,NARS Light Reflecting Foundation,5,2025-06-10 16:28:33.436000+00:00,Bridget,"This stuff is beautiful on the skin! I'm 45 and I had bad acne in my youth. I have scars and my skin pulls quite red even now at my age. This covers everything, looks fresh. Skin like finish that's not flat but NOT oily. My new fav 🙌",54 USD
powerreviews,ulta_us,pimprod2030141,NARS Light Reflecting Foundation,3,2025-06-06 01:26:08.029000+00:00,Molly,"While I love the foundation, the pump has always had the issue of spraying out droplets of makeup after the initial pump. Very wasteful and messy!",54 USD
powerreviews,ulta_us,pimprod2030141,NARS Light Reflecting Foundation,1,2025-06-04 20:25:20.263000+00:00,Evelynca,"This use to be my favorite foundation, formula change and no longer like it , more dry make my skin look more mature",54 USD
powerreviews,ulta_us,pimprod2030141,NARS Light Reflecting Foundation,1,2025-05-31 18:31:29.428000+00:00,Lori,"Bought this a month ago. Love the foundation but the bottle design is AWFUL --pump was so rigid, too little or too much liquid comes out. Then, the pump got stuck inside the bottle top. I couldn't remove it. Far too expensive for so many issues!",54 USD
powerreviews,ulta_us,pimprod2030141,NARS Light Reflecting Foundation,5,2025-05-30 17:52:28.423000+00:00,Jas,"I've been searching for the perfect foundation for years and I think I finally may have found it. My skin is on the dryer side and foundation always has aged me and made me look worse. This looks and feels just like a second skin. It goes on so smooth and doesn't feel thick.

Ive tried lancome, too faced, estee lauder, tarte, and so many other foundations and none compare to this one!",54 USD
powerreviews,ulta_us,pimprod2030141,NARS Light Reflecting Foundation,5,2025-05-26 23:09:32.948000+00:00,Krissy K,LOVE this fountain. My skin is glowing!!!,54 USD
powerreviews,ulta_us,pimprod2030141,NARS Light Reflecting Foundation,5,2025-05-23 15:28:55.172000+00:00,TRISH,"I saw a friend wearing this. Her face was glowing, and she looked 10 years younger. I bought the same shade the day I saw her wearing it.",54 USD
powerreviews,ulta_us,pimprod2030141,NARS Light Reflecting Foundation,3,2025-05-22 23:48:13.323000+00:00,raye,"I absolutely love this foundation but there are two dealbreakers for me: 1) it oxidizes almost immediately on me (shade oslo ends up very warm and peachy) and 2) it tends to settle into the creases of my nose and lines between my eyebrows. it's also not as buildable as I feel it's made out to be, but that's not a dealbreaker for me. I love how lightweight and dewy it is om my very dry, sensitive skin. if it stayed looking the way it does before oxidizing, this would be my holy grail",54 USD
powerreviews,ulta_us,pimprod2030141,NARS Light Reflecting Foundation,2,2025-05-20 15:38:21.755000+00:00,Becca,"I was hoping to switch from IL MAKIAGE to NARS, but this makeup does not stay put for the entire day, even with primer and setting spray. It feels runny and thin. It also settled in fine lines. I'm sure this is great coverage for younger skin, but not at all for mature women. Color was great, but I need foundation that stays consistent through the work day.",54 USD
powerreviews,ulta_us,pimprod2030141,NARS Light Reflecting Foundation,3,2025-05-06 16:11:16.964000+00:00,Evelynn,This foundation is a little watery. The coverage is good but I think I'd prefer something a little more thicker.,54 USD
powerreviews,ulta_us,pimprod2030141,NARS Light Reflecting Foundation,5,2025-04-27 16:23:55.034000+00:00,Sandy,The product is thin and goes on easy. My face looks natural but also covers any facial problems. My face looks illuminated. I love it.,54 USD
powerreviews,ulta_us,pimprod2030141,NARS Light Reflecting Foundation,2,2025-04-24 17:39:58.012000+00:00,Anni,I did not like this foundation. It didn't look matte or light-reflecting at all. It looked like drugstore makeup that was applied poorly and sat as a second layer on my face. I would not buy this again and especially not at its price point.,54 USD
powerreviews,ulta_us,pimprod2030141,NARS Light Reflecting Foundation,1,2025-04-22 15:48:18.913000+00:00,AL,To watery. Not sure if this is a one off.,54 USD
powerreviews,ulta_us,pimprod2030141,NARS Light Reflecting Foundation,5,2025-04-18 13:45:04.105000+00:00,Chelsea,This is my favorite foundation by far. Applys easy. A little goes a long way. It blends well with my skin and doesnt break me out.,54 USD
powerreviews,ulta_us,pimprod2030141,NARS Light Reflecting Foundation,5,2025-04-18 13:45:03.582000+00:00,Chelsea,This is my favorite foundation by far. Applys easy. A little goes a long way. It blends well with my skin and doesnt break me out.,54 USD
powerreviews,ulta_us,pimprod2030141,NARS Light Reflecting Foundation,5,2025-04-15 16:26:55.280000+00:00,Dana,"Is super easy to apply, great coverage (a little goes a long way)!",54 USD
powerreviews,ulta_us,pimprod2030141,NARS Light Reflecting Foundation,5,2025-04-14 16:50:42.286000+00:00,Gina,Can hardly tell I have it on. Went on very smoothly and I love it. I will be getting more of the products.,54 USD
powerreviews,ulta_us,pimprod2030141,NARS Light Reflecting Foundation,1,2025-04-14 15:17:49.556000+00:00,,Product was too watery,54 USD
powerreviews,ulta_us,pimprod2030141,NARS Light Reflecting Foundation,4,2025-04-13 01:29:11.990000+00:00,Julie S,"Okay, I love Nars.  Have combination skin. Was able to find the perfect shade.  The finish dried a little to flat and matte.  It would be ideal to wear if you need the make up to last.  This would be a great  back up makeup not an every day.  If you have oily skin...maybe your everyday.",54 USD
powerreviews,ulta_us,pimprod2030141,NARS Light Reflecting Foundation,5,2025-04-10 15:39:34.015000+00:00,Dina,This foundation is 100% worth the price. Its buildable coverage so you can decide how you want it to look. It covers acne but is somehow so thin and light. I use Mont Blanc becuase I'm so pale but it matches perfectly and doesn't oxydize. I recommend this to everyone buy it now!!,54 USD
powerreviews,ulta_us,pimprod2030141,NARS Light Reflecting Foundation,4,2025-04-08 17:48:09.399000+00:00,Cassafrass,"Highlights: looks natural on skin and blends well with other products. Has a slight dewy finish and feels lightweight and works well with my dry skin.

Not my faves: It doesn't cover my rosacea super well on its own but it is buildable. also it has a slight yellow hue to it on my skin.",54 USD
powerreviews,ulta_us,pimprod2030141,NARS Light Reflecting Foundation,3,2025-04-04 05:06:24.435000+00:00,KylthB,"This was recommended by a friend of mine. Unfortunately its not for me. 

It has a dewy finish. It is full coverage no doubt. The application is easy. You can use your fingers, brush, beauty blender etc. There is no scent to it. 

This product it not meant for my matte and oily babes. You could use setting powder, but in most cases it will just emphasize texture and cakeyness. It can transfer onto other things from face to hand, sweat to clothing. I would probably use this product during the colder seasons where the weather will not melt my face, but I will have to wait and see.",54 USD
powerreviews,ulta_us,pimprod2030141,NARS Light Reflecting Foundation,5,2025-04-04 01:14:22.104000+00:00,Happy Arizona gal,"I was searching for a foundation that was not thick & heavy on my skin. I wanted a foundation that looked natural on my face. After years of using Clinique and finding it no longer was working for me due to aging skin i was on the hunt. When a family member who is an esthetician & makeup artist recommended NARS, i decided to give it a try. BINGO! This light reflecting foundation is exactly what i was looking for. Light but with great coverage and behaves like a second skin for a flawless look.",54 USD
powerreviews,ulta_us,pimprod2030141,NARS Light Reflecting Foundation,4,2025-04-02 17:13:54.504000+00:00,sarah,"I have never been a huge foundation person since my skin is insanely dry and sensitive and cannot tolerate even niaminicide. I heard that this foundation has been successful for other acne prone people, so I decided to give it a try. I love the way this blends onto my skin and the fact that it is buildable. I find it works well with the pink elf grip primer and I use the L'oreal Infalliable 24 hr concelear for my under eyes ontop of the nars and it works great! No patches or anything. I am glad I finally found a foundation that works for my sensitive acne prone skin. 
I took off one star for the packaging, since I find that the dispenser gets stuck in the lid often.",54 USD
powerreviews,ulta_us,pimprod2030141,NARS Light Reflecting Foundation,2,2025-03-28 06:17:08.509000+00:00,Jellyyy,This is the first foundation that has made me break out like crazy. Within the first week I had about 20 zits around my forehead and lower face and the only went away once I discontinued use. I also looked super orange lol. I guess it wasn't for me.,54 USD
powerreviews,ulta_us,pimprod2030141,NARS Light Reflecting Foundation,2,2025-03-28 06:17:07.730000+00:00,Jellyyy,This is the first foundation that has made me break out like crazy. Within the first week I had about 20 zits around my forehead and lower face and the only went away once I discontinued use. I also looked super orange lol. I guess it wasn't for me.,54 USD
powerreviews,ulta_us,pimprod2030141,NARS Light Reflecting Foundation,5,2025-03-26 23:36:47.785000+00:00,Stephany,I got the color Deuville. I'm so impressed with it so far. My nostril area looks nice now with makeup. I used setting spray first then the nars light reflecting primer before the foundation. Withstands sweat and oil pretty well. Lovely product!,54 USD
powerreviews,ulta_us,pimprod2030141,NARS Light Reflecting Foundation,5,2025-03-26 12:41:05.418000+00:00,Diane,This is perfect color for me and goes on my mature skin nicely. Very happy with this foundation. Will buy again.,54 USD
powerreviews,ulta_us,pimprod2030141,NARS Light Reflecting Foundation,4,2025-03-25 02:35:10.581000+00:00,Abby,"I generally like this foundation. Its a good match for my skin tone, i wear shade Olso. It stays looking good all night. I set it with the translucent light reflecting pressed powder from Nars and then spray on benefits setting spray when im all done with makeup. I feel like it may cause blemishes, im not 100% sold its solely from this yet, so i typically use it for important meetings or a night out. A huge benefit is it just looks beautiful in photos. Super smooth even skin tone in every picture with flash. It does have a kinda gross smell when applying but seems to go away fast.",54 USD
powerreviews,ulta_us,pimprod2030141,NARS Light Reflecting Foundation,4,2025-03-25 02:35:10.138000+00:00,Abby,"I generally like this foundation. Its a good match for my skin tone, i wear shade Olso. It stays looking good all night. I set it with the translucent light reflecting pressed powder from Nars and then spray on benefits setting spray when im all done with makeup. I feel like it may cause blemishes, im not 100% sold its solely from this yet, so i typically use it for important meetings or a night out. A huge benefit is it just looks beautiful in photos. Super smooth even skin tone in every picture with flash. It does have a kinda gross smell when applying but seems to go away fast.",54 USD
powerreviews,ulta_us,pimprod2030141,NARS Light Reflecting Foundation,5,2025-03-23 13:29:21.170000+00:00,TyAnn,"I have to be honest. After I bought this, I took it back to Ulta to return. I told the gentleman that it did not seem to be working well for me. He asked me how I was applying it. I told him with my makeup brush. He encouraged me and also showed me how to apply it with my fingers. This foundation does beautifully once warmed up with your fingers and gently smoothed out on the face. I have tried a lot of foundations, and this is now hands-down, my absolute favorite foundation.",54 USD
powerreviews,ulta_us,pimprod2030141,NARS Light Reflecting Foundation,3,2025-03-22 16:26:49.026000+00:00,Suzanne,"Bottle leaks. Returned twice to see if it was a faulty bottle. However, the foundation itself is great.",54 USD
powerreviews,ulta_us,pimprod2030141,NARS Light Reflecting Foundation,5,2025-03-22 01:43:10.944000+00:00,Anna,"As im getting older is been hard to dind a foundation and omg this is great it looks smooth, does not sit on fine lines, light feeling and last all day. Definitely worth the price",54 USD
powerreviews,ulta_us,pimprod2030141,NARS Light Reflecting Foundation,5,2025-03-10 21:11:11.911000+00:00,Angela,I absolutely love this foundation. I can not imagine using anything else for my skin. I have tried so many different foundations...some ok and some awful. This one is perfect. My skin is more on the dry side and this foundation is just the right viscosity and texture to make my skin look dewy and smooth. I have some fine lines and this does not settle into them which I'm thrilled about.,54 USD
powerreviews,ulta_us,pimprod2030141,NARS Light Reflecting Foundation,5,2025-03-09 05:46:29.322000+00:00,Sassy27,"Theres a reason why I keep replenishing this product, the quality and great eith mu skin, im buying another bottle ad we speak!",54 USD
powerreviews,ulta_us,pimprod2030141,NARS Light Reflecting Foundation,5,2025-03-08 05:16:04.919000+00:00,ak,I have oily skin and if you add a little powder it wears beautifully!!!! at the end of the day it's glowy and gorgeous,54 USD
powerreviews,ulta_us,pimprod2030141,NARS Light Reflecting Foundation,5,2025-03-05 21:15:22.392000+00:00,Lauren,"I absolutely love this foundation! It looks great in photos and even better in person. It's a lightweight formula that doesn't cake or pill. The coverage is medium and buildable. I switched over from MAC, because it's a lot more forgiving! Recommend!",54 USD
powerreviews,ulta_us,pimprod2030141,NARS Light Reflecting Foundation,5,2025-03-05 21:04:44.618000+00:00,L T,"I used to wear MAC STUDIO FIX FLUID SPF foundation, but I noticed that it started looking terrible on my skin, as I got older (late 30's with a few fine lines, where the foundation was settling). I was looking for something a bit more forgiving that would make my skin glow. This foundation has been a life saver! It isn't at all thick or cakey, it goes on smoothly, and it lasts all day (with a setting spray). Highly recommend!",54 USD
powerreviews,ulta_us,pimprod2030141,NARS Light Reflecting Foundation,2,2025-03-05 16:31:32.913000+00:00,Keeley,This did not look good on my skin. It flaked and made my lines show more. The color was correct and I tried multiple different applications but the end result after a few minutes was always the same. I prepped my skin beforehand also as others suggested.,54 USD
powerreviews,ulta_us,pimprod2030141,NARS Light Reflecting Foundation,3,2025-03-03 16:59:39.933000+00:00,Kel,I love Nars foundation. When it time for a replacement I decided to try light reflecting. It was just not for me. It is very runny and settles in my face. I will go back to their sheer glow formula.,54 USD
powerreviews,ulta_us,pimprod2030141,NARS Light Reflecting Foundation,4,2025-02-27 16:35:44.740000+00:00,Veronica,I love the full coverage.,54 USD
powerreviews,ulta_us,pimprod2030141,NARS Light Reflecting Foundation,5,2025-02-26 01:00:47.212000+00:00,Malia,"I wore this two nights in a row, and even slept in it one night, and my acne prone, dry skin did not break out! Foundation covers acne blemishes beautifully, and has a dewy (non-oily) finish!",54 USD
powerreviews,ulta_us,pimprod2030141,NARS Light Reflecting Foundation,4,2025-02-25 19:57:55.329000+00:00,Katt,"Seems to match my skin well. Always have that problem finding a foundation that will match up to my skin just right. I have only used a few times. I only got it a few days ago. Not enough time to review it. Price, I guess is good. Other places had it cheaper. I have a Ulta card. So that is where I buy my makeup products. So far I like it.",54 USD
powerreviews,ulta_us,pimprod2030141,NARS Light Reflecting Foundation,5,2025-02-23 02:07:44.988000+00:00,llaniibaby,I put everyone onto this foundation and they love it and have started to use it,54 USD
powerreviews,ulta_us,pimprod2030141,NARS Light Reflecting Foundation,4,2025-02-22 01:48:36.561000+00:00,Susan,"I love this foundation, but many of the light shades lean yellow. If they were truer to neutral and cool, I would definitely repurchase this foundation.",54 USD
powerreviews,ulta_us,pimprod2030141,NARS Light Reflecting Foundation,5,2025-02-18 21:18:36.384000+00:00,Chrissy,"I LOVE this foundation!!! Tried many other brands (prestige & common) and this is the only one that works for my skin! I'm 39 with dry/combo skin, and I've NEVER had an issue with coverage or buildability. I use NYX Marshmellow Primer, then apply foundation with a sponge, and finish with setting spray. Good to go, all day!",54 USD
powerreviews,ulta_us,pimprod2030141,NARS Light Reflecting Foundation,5,2025-02-16 20:30:53.261000+00:00,Cassidy,"made a switch from silicone-base to water-base, and this product was life changing. I still love my MAC studio fix but this is giving it. Run for its money! Perfect for my dry skin.",54 USD
powerreviews,ulta_us,pimprod2030141,NARS Light Reflecting Foundation,5,2025-02-16 20:30:52.278000+00:00,Cassidy,"made a switch from silicone-base to water-base, and this product was life changing. I still love my MAC studio fix but this is giving it. Run for its money! Perfect for my dry skin.",54 USD
powerreviews,ulta_us,pimprod2030141,NARS Light Reflecting Foundation,3,2025-02-15 12:53:22.584000+00:00,Angelica,"Honestly as a matte foindation girly, I hated it!! It made me face SO shiny and it felt so oily on my skin. I love how a little goes a long way though. I wanted to love so bad because its not bad but way too shiny for my taste.",54 USD
powerreviews,ulta_us,pimprod2030141,NARS Light Reflecting Foundation,3,2025-02-15 12:53:22.278000+00:00,Angelica,"Honestly as a matte foindation girly, I hated it!! It made me face SO shiny and it felt so oily on my skin. I love how a little goes a long way though. I wanted to love so bad because its not bad but way too shiny for my taste.",54 USD
powerreviews,ulta_us,pimprod2030141,NARS Light Reflecting Foundation,5,2025-02-13 23:55:21.868000+00:00,,I love this foundation def will repurchase. It is very smooth and makes me base look flawless. The pump can be annoying at times but I just make sure it's close to my skin so it won't squirt elsewhere. I use one full pump for my full face. The coverage and finish is beautiful. This is one of my holy grails!!,54 USD
powerreviews,ulta_us,pimprod2030141,NARS Light Reflecting Foundation,5,2025-02-13 23:22:11.805000+00:00,Olivia,"Ordered the new shade yulong and it was the best match I have had for my fair, sensitive skin. It looks like my skin but with a natural filter !",54 USD
powerreviews,ulta_us,pimprod2030141,NARS Light Reflecting Foundation,4,2025-02-11 18:27:38.825000+00:00,Elham,"This foundation provides good coverage and matches my skin tone. After applying it, I felt my skin became very soft and smooth.",54 USD
powerreviews,ulta_us,pimprod2030141,NARS Light Reflecting Foundation,4,2025-02-03 20:13:58.383000+00:00,Rosana,I like this brand a lot. Nice coverage. I like the texture as well. It does rub on clothes easily.,54 USD
powerreviews,ulta_us,pimprod2030141,NARS Light Reflecting Foundation,5,2025-02-03 04:49:48.728000+00:00,Tresa,"So far the best liquid foundation that I have purchased. It's lightweight, no perfumey smell, and the coverage is amazing.",54 USD
powerreviews,ulta_us,pimprod2030141,NARS Light Reflecting Foundation,5,2025-01-31 03:18:21.265000+00:00,saucyqueen,"I have always struggled to find the right shade, for Nars in general. When the Light Reflecting Foundation launched in 2022, I bought 5 different shades, and returned the foundations that were way off. So when I heard that 15 new shades were released, I gave it one more chance, because I love the way Nars Foundations felt on my skin. Then I saw the shade Lanai shade Medium 2.25 and I went to try it in store. I had a gut feeling, this shade would be the one, and it really is the one.",54 USD
powerreviews,ulta_us,pimprod2030141,NARS Light Reflecting Foundation,5,2025-01-30 17:22:02.408000+00:00,Min,The foundation is beautiful. I wear Patagonia and I have dry skin. I'm older and it does not settle into lines on my face. The color looks good. It does have a bit of a problem adhering to the skin on my nose so I'm in the process of finding a primer for this issue. Why I'm writing this review is to warn others that the glass bottle neck can get permanent stuck inside the black plastic lid of the product. I had to spend money and order a second bottle because I could not get the bottle out once it got stuck and I could not completely close the bottle. I'm not the only person with this problem as evidenced by some reviews here and elsewhere online. This is so upsetting. I hope NARS changes their bottles so this won't keep happening. My review stars do not reflect the bottle issue. This liquid foundation is a five star item and that's how I rated it.,54 USD
powerreviews,ulta_us,pimprod2030141,NARS Light Reflecting Foundation,5,2025-01-28 02:12:03.809000+00:00,ellen,"I have been on the hunt for a good medium coverage foundation for some weddings I have coming up in the next year, as I usually only wear skin tints. This is perfect! It evens out my complexion and plays will with my other products - no separation! It also looked like I just applied after a reception full of dancing. Amazing!",54 USD
powerreviews,ulta_us,pimprod2030141,NARS Light Reflecting Foundation,5,2025-01-28 02:12:02.852000+00:00,ellen,"I have been on the hunt for a good medium coverage foundation for some weddings I have coming up in the next year, as I usually only wear skin tints. This is perfect! It evens out my complexion and plays will with my other products - no separation! It also looked like I just applied after a reception full of dancing. Amazing!",54 USD
powerreviews,ulta_us,pimprod2030141,NARS Light Reflecting Foundation,5,2025-01-24 15:02:40.020000+00:00,Carol,"A little goes a long way!

The lady at the Morristown, TN location took extra time color matching my skin. This is the foundation that she and I both agreed matched to a 'T'. A little goes a long way!",54 USD
powerreviews,ulta_us,pimprod2030141,NARS Light Reflecting Foundation,2,2025-01-22 23:21:26.126000+00:00,Elle,It just didn't work for my skin. It cracked around my nose and just didnt blend well. Im not sure if it was my skincare routine that did not react well with the makeup or what. Have to return,54 USD
powerreviews,ulta_us,pimprod2030141,NARS Light Reflecting Foundation,1,2025-01-19 22:01:17.968000+00:00,Sandy,"I purchased this after the Ulta employee assured me this perfomed the same as Nars Radiant foundation. Could not be more opposite! This adds texture to my skin and is super patchy. And it separates after an hour. I tried all the different application methods and none worked. I used the primers suggested, the using my fingers instead of a brush or sponge, i tried it all. Nothing worked. Its the foundation. Will be going back to my ABH luminous foundation.",54 USD
powerreviews,ulta_us,pimprod2030141,NARS Light Reflecting Foundation,5,2025-01-13 20:34:42.695000+00:00,Diane,"I am in my  60's and I was using Lorac Porefection, but it's no longer available. I've tried to find something that didn't look drying or sink into my fine lines. I like a glowy look. I tried Laura Geller for amture skin and hated it, way too dry looking for me. I love this Nars light reflecting is the perfect coverage, not heavy or cakey and does give your skin a glowy look all day.",54 USD
bazaarvoice,sephora_ca,1465269,Estée Lauder Double Wear,2,2025-11-28 17:48:50+00:00,asknav,I don’t like the fact that I have purchased at a higher price from Sephora when I can buy the same from amazon at a cheaper price…… Price matters a-lot and I’m disappointed !,70.5 CAD
bazaarvoice,sephora_ca,2112175,Estée Lauder Double Wear,5,2025-11-27 04:58:41+00:00,rosiewonderful,"GOAT. A little goes a long way. It looks just as good on me as it did those who recommended it. A TRUE matte foundation, but does not look ashy.",70.5 CAD
bazaarvoice,sephora_ca,1854454,Estée Lauder Double Wear,5,2025-11-26 17:37:05+00:00,Craly,"I’ve been using this product for over 20 years. I love that it’s consistently remained the same although as I start to get older, I’m starting to think that I might need to change because it lends itself more to oily skin or combination then dry mature skin.",70.5 CAD
bazaarvoice,sephora_ca,1854447,Estée Lauder Double Wear,5,2025-11-26 02:06:03+00:00,taniasa,Really nice foundation long wear does not smudge or crease all day long,70.5 CAD
bazaarvoice,sephora_ca,1465301,Estée Lauder Double Wear,5,2025-11-25 16:29:29+00:00,Addienac,"10/10 foundation, I get one shade for summertime when I’m more tan and a different shade for the winter time I become quite pale and both match my complexion amazingly.  I use the Armani luminous silk hydrating primer & it’s the perfectttttt base for this makeup formula. This gives me a really full coverage compared to other brands that I favor. Definitely one of my favorites, if not my favorite.",70.5 CAD
bazaarvoice,sephora_ca,1465152,Estée Lauder Double Wear,5,2025-11-21 23:00:03+00:00,Frenchie333,"I have been on a foundation journey, desperately trying to find the right foundation for my skin. I believe I have finally found it in Estée Lauder Double Wear. I’ve tried so many different high-end foundations, only to be disappointed. EL is perfect! It goes on smoothly. It doesn't settle in lines and wrinkles and pores. What I really used to hate was how my foundation would get “disturbed” around my nose where my glasses sit. That doesn't happen with EL. My skin is perfect and smooth. I cannot say enough good about this product. You will not regret trying it!",70.5 CAD
bazaarvoice,sephora_ca,1465327,Estée Lauder Double Wear,2,2025-11-20 00:38:46+00:00,mellyna,"J’utilise ce produit, depuis une semaine, mais il m’a donné des boutons. À la base, j’ai la peau normal à sèche, alors je ne le recommande pas, pour ce type de peaux. Par contre, j’ai aimé le fait qui soit léger, mat , bonne couvrance. Il dure toute la journée.",70.5 CAD
bazaarvoice,sephora_ca,2052835,Estée Lauder Double Wear,5,2025-11-19 02:29:58+00:00,FixTheLighting,"Estée Lauder Double Wear completely lives up to the hype. I love that the coverage is buildable, from natural to full. If applied correctly, it never feels heavy or cakey on the skin. I truly appreciate it's staying power. It genuinely lasts all day without melting, fading, or separating. It's a great choice for special occasions or long work hours, as it holds up even through heat & humidity.",70.5 CAD
bazaarvoice,sephora_ca,1465327,Estée Lauder Double Wear,1,2025-11-18 19:11:33+00:00,lizzy6i,This is the only makeup product that breaks me out after using it,70.5 CAD
bazaarvoice,sephora_ca,1465301,Estée Lauder Double Wear,5,2025-11-17 02:11:47+00:00,tfen,"This is the first time I’ve splurged on a foundation, and it was worth it. I have rosacea on my cheeks and have struggled to find a foundation with good coverage that doesn’t feel heavy. This covers my redness and it lasts all day (paired with a primer).",70.5 CAD
bazaarvoice,sephora_ca,1465343,Estée Lauder Double Wear,5,2025-11-15 22:07:14+00:00,blueme123,I have brown skin and was struggling to find a foundation that matched my olive/neutral undertone skin (and did not oxidize and make me look dull). THIS is my favourite foundation now and I ONLY use this for both casual wear and events!,70.5 CAD
